# Process Names: python3 .*mri.*,,,,,
# CPU Cores: 12,,,,,
# Total System RAM (MB): 64026,,,,,
# GPU Model: NVIDIA GeForce RTX 2080 SUPER,,,,,
# Total GPU Memory (MiB): 8192,,,,,
Time,Process_Name,PID,CPU_Usage(%),Memory_Usage(%),GPU_Mem_Used_by_PID(MiB)
12:34:48,.*mri.*,2958789,96.7,1.1,0
12:34:48,.*mri.*,2958792,97.1,1.1,0
12:34:49,python3,836,0,0,0
12:34:49,python3,981,0,0,0
12:34:49,python3,2847990,0.6,0,0
12:34:49,.*mri.*,2847990,0.6,0,0
12:34:49,.*mri.*,2958786,0,0,0
12:34:49,.*mri.*,2958789,96.1,1.1,0
12:34:49,.*mri.*,2958792,96.9,1.1,0
12:34:51,python3,836,0,0,0
12:34:51,python3,981,0,0,0
12:34:51,python3,2847990,0.6,0,0
12:34:51,.*mri.*,2847990,0.6,0,0
12:34:51,.*mri.*,2958786,0,0,0
12:34:51,.*mri.*,2958789,96.2,1.1,0
12:34:51,.*mri.*,2958792,96.9,1.1,0
12:34:53,python3,836,0,0,0
12:34:53,python3,981,0,0,0
12:34:53,python3,2847990,0.6,0,0
12:34:53,.*mri.*,2847990,0.6,0,0
12:34:53,.*mri.*,2958786,0,0,0
12:34:53,.*mri.*,2958789,96.5,1.1,0
12:34:53,.*mri.*,2958792,97.2,1.1,0
12:34:55,python3,836,0,0,0
12:34:55,python3,981,0,0,0
12:34:55,python3,2847990,0.6,0,0
12:34:55,.*mri.*,2847990,0.6,0,0
12:34:55,.*mri.*,2958786,0,0,0
12:34:55,.*mri.*,2958789,96.8,1.1,0
12:34:55,.*mri.*,2958792,97.4,1.1,0
12:34:57,python3,836,0,0,0
12:34:57,python3,981,0,0,0
12:34:57,python3,2847990,0.6,0,0
12:34:57,.*mri.*,2847990,0.6,0,0
12:34:57,.*mri.*,2958786,0,0,0
12:34:57,.*mri.*,2958789,98.2,1.1,0
12:34:57,.*mri.*,2958792,98.6,1.1,0
12:34:59,python3,836,0,0,0
12:34:59,python3,981,0,0,0
12:34:59,python3,2847990,0.6,0,0
12:34:59,.*mri.*,2847990,0.6,0,0
12:34:59,.*mri.*,2958786,0,0,0
12:34:59,.*mri.*,2958789,99,1.1,0
12:34:59,.*mri.*,2958792,99.4,1.1,0
12:35:00,python3,836,0,0,0
12:35:00,python3,981,0,0,0
12:35:00,python3,2847990,0.6,0,0
12:35:00,.*mri.*,2847990,0.6,0,0
12:35:00,.*mri.*,2958786,0,0,0
12:35:00,.*mri.*,2958789,97.6,1.1,0
12:35:00,.*mri.*,2958792,97.9,1.1,0
12:35:01,python3,836,0,0,0
12:35:01,python3,981,0,0,0
12:35:01,python3,2847990,0.6,0,0
12:35:01,.*mri.*,2847990,0.6,0,0
12:35:01,.*mri.*,2958786,0,0,0
12:35:01,.*mri.*,2958789,98.4,1.1,0
12:35:01,.*mri.*,2958792,98.7,1.1,0
12:35:03,python3,836,0,0,0
12:35:03,python3,981,0,0,0
12:35:03,python3,2847990,0.6,0,0
12:35:03,.*mri.*,2847990,0.6,0,0
12:35:03,.*mri.*,2958786,0,0,0
12:35:03,.*mri.*,2958789,99.2,1.1,0
12:35:03,.*mri.*,2958792,97.4,1.1,0
12:35:04,python3,836,0,0,0
12:35:04,python3,981,0,0,0
12:35:04,python3,2847990,0.6,0,0
12:35:04,.*mri.*,2847990,0.6,0,0
12:35:04,.*mri.*,2958786,0,0,0
12:35:04,.*mri.*,2958789,97.8,1.1,0
12:35:04,.*mri.*,2958792,98.1,1.1,0
12:35:05,python3,836,0,0,0
12:35:05,python3,981,0,0,0
12:35:05,python3,2847990,0.6,0,0
12:35:05,.*mri.*,2847990,0.6,0,0
12:35:05,.*mri.*,2958786,0,0,0
12:35:05,.*mri.*,2958789,97.7,1.1,0
12:35:05,.*mri.*,2958792,98.3,1.1,0
12:35:07,python3,836,0,0,0
12:35:07,python3,981,0,0,0
12:35:07,python3,2847990,0.6,0,0
12:35:07,.*mri.*,2847990,0.6,0,0
12:35:07,.*mri.*,2958786,0,0,0
12:35:07,.*mri.*,2958789,97.8,1.1,0
12:35:07,.*mri.*,2958792,98.3,1.1,0
12:35:09,python3,836,0,0,0
12:35:09,python3,981,0,0,0
12:35:09,python3,2847990,0.6,0,0
12:35:09,.*mri.*,2847990,0.6,0,0
12:35:09,.*mri.*,2958786,0,0,0
12:35:09,.*mri.*,2958789,98.1,1.1,0
12:35:09,.*mri.*,2958792,98.6,1.1,0
12:35:12,python3,836,0,0,0
12:35:12,python3,981,0,0,0
12:35:12,python3,2847990,0.6,0,0
12:35:12,.*mri.*,2847990,0.6,0,0
12:35:12,.*mri.*,2958786,0,0,0
12:35:12,.*mri.*,2958789,99.2,1.1,0
12:35:12,.*mri.*,2958792,99.5,1.1,0
12:35:13,python3,836,0,0,0
12:35:13,python3,981,0,0,0
12:35:13,python3,2847990,0.6,0,0
12:35:13,.*mri.*,2847990,0.6,0,0
12:35:13,.*mri.*,2958786,0,0,0
12:35:13,.*mri.*,2958789,98.2,1.1,0
12:35:13,.*mri.*,2958792,98.5,1.1,0
12:35:14,python3,836,0,0,0
12:35:14,python3,981,0,0,0
12:35:14,python3,2847990,0.6,0,0
12:35:14,.*mri.*,2847990,0.6,0,0
12:35:14,.*mri.*,2958786,0,0,0
12:35:14,.*mri.*,2958789,99.1,1.1,0
12:35:14,.*mri.*,2958792,99.2,1.1,0
12:35:16,python3,836,0,0,0
12:35:16,python3,981,0,0,0
12:35:16,python3,2847990,0.6,0,0
12:35:16,.*mri.*,2847990,0.6,0,0
12:35:16,.*mri.*,2958786,0,0,0
12:35:16,.*mri.*,2958789,97.6,1.1,0
12:35:16,.*mri.*,2958792,98,1.1,0
12:35:17,python3,836,0,0,0
12:35:17,python3,981,0,0,0
12:35:17,python3,2847990,0.6,0,0
12:35:17,.*mri.*,2847990,0.6,0,0
12:35:17,.*mri.*,2958786,0,0,0
12:35:17,.*mri.*,2958789,98.4,1.1,0
12:35:17,.*mri.*,2958792,98.7,1.1,0
12:35:19,python3,836,0,0,0
12:35:19,python3,981,0,0,0
12:35:19,python3,2847990,0.6,0,0
12:35:19,.*mri.*,2847990,0.6,0,0
12:35:19,.*mri.*,2958786,0,0,0
12:35:19,.*mri.*,2958789,97.3,1.1,0
12:35:19,.*mri.*,2958792,97.6,1.1,0
12:35:20,python3,836,0,0,0
12:35:20,python3,981,0,0,0
12:35:20,python3,2847990,0.6,0,0
12:35:20,.*mri.*,2847990,0.6,0,0
12:35:20,.*mri.*,2958786,0,0,0
12:35:20,.*mri.*,2958789,97.9,1.1,0
12:35:20,.*mri.*,2958792,98.3,1.1,0
12:35:21,python3,836,0,0,0
12:35:21,python3,981,0,0,0
12:35:21,python3,2847990,0.6,0,0
12:35:21,.*mri.*,2847990,0.6,0,0
12:35:21,.*mri.*,2958786,0,0,0
12:35:21,.*mri.*,2958789,97.6,1.1,0
12:35:21,.*mri.*,2958792,98.1,1.1,0
12:35:23,python3,836,0,0,0
12:35:23,python3,981,0,0,0
12:35:23,python3,2847990,0.6,0,0
12:35:23,.*mri.*,2847990,0.6,0,0
12:35:23,.*mri.*,2958786,0,0,0
12:35:23,.*mri.*,2958789,97.6,1.1,0
12:35:23,.*mri.*,2958792,98.1,1.1,0
12:35:25,python3,836,0,0,0
12:35:25,python3,981,0,0,0
12:35:25,python3,2847990,0.6,0,0
12:35:25,.*mri.*,2847990,0.6,0,0
12:35:25,.*mri.*,2958786,0,0,0
12:35:25,.*mri.*,2958789,97.8,1.1,0
12:35:25,.*mri.*,2958792,98.2,1.1,0
12:35:28,python3,836,0,0,0
12:35:28,python3,981,0,0,0
12:35:28,python3,2847990,0.6,0,0
12:35:28,.*mri.*,2847990,0.6,0,0
12:35:28,.*mri.*,2958786,0,0,0
12:35:28,.*mri.*,2958789,98.6,1.1,0
12:35:28,.*mri.*,2958792,98.9,1.1,0
12:35:29,python3,836,0,0,0
12:35:29,python3,981,0,0,0
12:35:29,python3,2847990,0.6,0,0
12:35:29,.*mri.*,2847990,0.6,0,0
12:35:29,.*mri.*,2958786,0,0,0
12:35:29,.*mri.*,2958789,97.8,1.1,0
12:35:29,.*mri.*,2958792,98,1.1,0
12:35:30,python3,836,0,0,0
12:35:30,python3,981,0,0,0
12:35:30,python3,2847990,0.6,0,0
12:35:30,.*mri.*,2847990,0.6,0,0
12:35:30,.*mri.*,2958786,0,0,0
12:35:30,.*mri.*,2958789,98.3,1.1,0
12:35:30,.*mri.*,2958792,98.5,0.9,0
12:35:32,python3,836,0,0,0
12:35:32,python3,981,0,0,0
12:35:32,python3,2847990,0.6,0,0
12:35:32,.*mri.*,2847990,0.6,0,0
12:35:32,.*mri.*,2958786,0,0,0
12:35:32,.*mri.*,2958789,98.7,1.1,0
12:35:32,.*mri.*,2958792,99,0.9,0
12:35:33,python3,836,0,0,0
12:35:33,python3,981,0,0,0
12:35:33,python3,2847990,0.6,0,0
12:35:33,.*mri.*,2847990,0.6,0,0
12:35:33,.*mri.*,2958786,0,0,0
12:35:33,.*mri.*,2958789,97.9,1.1,0
12:35:33,.*mri.*,2958792,98.2,0.9,0
12:35:34,python3,836,0,0,0
12:35:34,python3,981,0,0,0
12:35:34,python3,2847990,0.6,0,0
12:35:34,.*mri.*,2847990,0.6,0,0
12:35:34,.*mri.*,2958786,0,0,0
12:35:34,.*mri.*,2958789,98.4,1.1,0
12:35:34,.*mri.*,2958792,98.6,0.9,0
12:35:36,python3,836,0,0,0
12:35:36,python3,981,0,0,0
12:35:36,python3,2847990,0.6,0,0
12:35:36,.*mri.*,2847990,0.6,0,0
12:35:36,.*mri.*,2958786,0,0,0
12:35:36,.*mri.*,2958792,99.1,0.9,0
12:35:37,python3,836,0,0,0
12:35:37,python3,981,0,0,0
12:35:37,python3,2847990,0.6,0,0
12:35:37,.*mri.*,2847990,0.6,0,0
12:35:37,.*mri.*,2958786,0,0,0
12:35:37,.*mri.*,2958792,98.9,0.9,0
12:35:39,python3,836,0,0,0
12:35:39,python3,981,0,0,0
12:35:39,python3,2847990,0.6,0,0
12:35:39,.*mri.*,2847990,0.6,0,0
12:35:39,.*mri.*,2958786,0,0,0
12:35:39,.*mri.*,2958792,98.8,0.9,0
12:35:41,python3,836,0,0,0
12:35:41,python3,981,0,0,0
12:35:41,python3,2847990,0.6,0,0
12:35:41,.*mri.*,2847990,0.6,0,0
12:35:41,.*mri.*,2958786,0,0,0
12:35:41,.*mri.*,2958792,98.7,0.9,0
12:35:43,python3,836,0,0,0
12:35:43,python3,981,0,0,0
12:35:43,python3,2847990,0.6,0,0
12:35:43,.*mri.*,2847990,0.6,0,0
12:35:43,.*mri.*,2958786,0,0,0
12:35:43,.*mri.*,2958792,98.1,0.9,0
12:35:44,python3,836,0,0,0
12:35:44,python3,981,0,0,0
12:35:44,python3,2847990,0.6,0,0
12:35:44,.*mri.*,2847990,0.6,0,0
12:35:44,.*mri.*,2958786,0,0,0
12:35:44,.*mri.*,2958792,98.5,0.9,0
12:35:45,python3,836,0,0,0
12:35:45,python3,981,0,0,0
12:35:45,python3,2847990,0.6,0,0
12:35:45,.*mri.*,2847990,0.6,0,0
12:35:45,.*mri.*,2958786,0,0,0
12:35:45,.*mri.*,2958792,98.9,0.9,0
12:35:47,python3,836,0,0,0
12:35:47,python3,981,0,0,0
12:35:47,python3,2847990,0.6,0,0
12:35:47,.*mri.*,2847990,0.6,0,0
12:35:48,python3,836,0,0,0
12:35:48,python3,981,0,0,0
12:35:48,python3,2847990,0.6,0,0
12:35:48,.*mri.*,2847990,0.6,0,0
12:35:49,python3,836,0,0,0
12:35:49,python3,981,0,0,0
12:35:49,python3,2847990,0.6,0,0
12:35:49,.*mri.*,2847990,0.6,0,0
12:35:49,.*mri.*,2965351,213,0.4,0
12:35:51,python3,836,0,0,0
12:35:51,python3,981,0,0,0
12:35:51,python3,2847990,0.6,0,0
12:35:51,.*mri.*,2847990,0.6,0,0
12:35:51,.*mri.*,2965351,170,0.4,0
12:35:52,python3,836,0,0,0
12:35:52,python3,981,0,0,0
12:35:52,python3,2847990,0.6,0,0
12:35:52,.*mri.*,2847990,0.5,0,0
12:35:52,.*mri.*,2965351,117,0.4,0
12:35:53,python3,836,0,0,0
12:35:53,python3,981,0,0,0
12:35:53,python3,2847990,0.6,0,0
12:35:53,.*mri.*,2847990,0.6,0,0
12:35:53,.*mri.*,2965351,126,0.4,0
12:35:55,python3,836,0,0,0
12:35:55,python3,981,0,0,0
12:35:55,python3,2847990,0.5,0,0
12:35:55,.*mri.*,2847990,0.5,0,0
12:35:55,.*mri.*,2965351,114,0.4,0
12:35:57,python3,836,0,0,0
12:35:57,python3,981,0,0,0
12:35:57,python3,2847990,0.5,0,0
12:35:57,.*mri.*,2847990,0.5,0,0
12:35:57,.*mri.*,2965351,110,0.4,0
12:35:58,python3,836,0,0,0
12:35:58,python3,981,0,0,0
12:35:58,python3,2847990,0.5,0,0
12:35:58,.*mri.*,2847990,0.5,0,0
12:35:58,.*mri.*,2965351,105,0.4,0
12:36:00,python3,836,0,0,0
12:36:00,python3,981,0,0,0
12:36:00,python3,2847990,0.5,0,0
12:36:00,.*mri.*,2847990,0.5,0,0
12:36:00,.*mri.*,2965351,108,0.4,0
12:36:01,python3,836,0,0,0
12:36:01,python3,981,0,0,0
12:36:01,python3,2847990,0.5,0,0
12:36:01,.*mri.*,2847990,0.5,0,0
12:36:01,.*mri.*,2965351,110,0.4,0
12:36:03,python3,836,0,0,0
12:36:03,python3,981,0,0,0
12:36:03,python3,2847990,0.5,0,0
12:36:03,.*mri.*,2847990,0.5,0,0
12:36:03,.*mri.*,2965351,104,0.3,0
12:36:04,python3,836,0,0,0
12:36:04,python3,981,0,0,0
12:36:04,python3,2847990,0.5,0,0
12:36:04,.*mri.*,2847990,0.5,0,0
12:36:04,.*mri.*,2966554,137,0.2,0
12:36:05,python3,836,0,0,0
12:36:05,python3,981,0,0,0
12:36:05,python3,2847990,0.5,0,0
12:36:05,.*mri.*,2847990,0.5,0,0
12:36:05,.*mri.*,2966693,0,0.1,0
12:36:07,python3,836,0,0,0
12:36:07,python3,981,0,0,0
12:36:07,python3,2847990,0.5,0,0
12:36:07,.*mri.*,2847990,0.5,0,0
12:36:07,.*mri.*,2966779,0,0.4,0
12:36:08,python3,836,0,0,0
12:36:08,python3,981,0,0,0
12:36:08,python3,2847990,0.5,0,0
12:36:08,.*mri.*,2847990,0.5,0,0
12:36:08,.*mri.*,2966779,165,0.4,0
12:36:09,python3,836,0,0,0
12:36:09,python3,981,0,0,0
12:36:09,python3,2847990,0.5,0,0
12:36:09,.*mri.*,2847990,0.5,0,0
12:36:09,.*mri.*,2966779,151,0.4,0
12:36:11,python3,836,0,0,0
12:36:11,python3,981,0,0,0
12:36:11,python3,2847990,0.5,0,0
12:36:11,.*mri.*,2847990,0.5,0,0
12:36:11,.*mri.*,2966779,116,0.4,0
12:36:12,python3,836,0,0,0
12:36:12,python3,981,0,0,0
12:36:12,python3,2847990,0.5,0,0
12:36:12,.*mri.*,2847990,0.5,0,0
12:36:12,.*mri.*,2966779,124,0.4,0
12:36:14,python3,836,0,0,0
12:36:14,python3,981,0,0,0
12:36:14,python3,2847990,0.5,0,0
12:36:14,.*mri.*,2847990,0.5,0,0
12:36:14,.*mri.*,2966779,121,0.4,0
12:36:16,python3,836,0,0,0
12:36:16,python3,981,0,0,0
12:36:16,python3,2847990,0.5,0,0
12:36:16,.*mri.*,2847990,0.5,0,0
12:36:16,.*mri.*,2966779,114,0.4,0
12:36:18,python3,836,0,0,0
12:36:18,python3,981,0,0,0
12:36:18,python3,2847990,0.5,0,0
12:36:18,.*mri.*,2847990,0.5,0,0
12:36:18,.*mri.*,2966779,110,0.4,0
12:36:20,python3,836,0,0,0
12:36:20,python3,981,0,0,0
12:36:20,python3,2847990,0.5,0,0
12:36:20,.*mri.*,2847990,0.5,0,0
12:36:20,.*mri.*,2966779,107,0.3,0
12:36:21,python3,836,0,0,0
12:36:21,python3,981,0,0,0
12:36:21,python3,2847990,0.5,0,0
12:36:21,.*mri.*,2847990,0.5,0,0
12:36:21,.*mri.*,2966779,109,0.3,0
12:36:23,python3,836,0,0,0
12:36:23,python3,981,0,0,0
12:36:23,python3,2847990,0.5,0,0
12:36:23,.*mri.*,2847990,0.5,0,0
12:36:23,.*mri.*,2967768,0,0.3,0
12:36:24,python3,836,0,0,0
12:36:24,python3,981,0,0,0
12:36:24,python3,2847990,0.5,0,0
12:36:24,.*mri.*,2847990,0.5,0,0
12:36:25,python3,836,0,0,0
12:36:25,python3,981,0,0,0
12:36:25,python3,2847990,0.5,0,0
12:36:25,.*mri.*,2847990,0.5,0,0
12:36:25,.*mri.*,2968036,0,0,0
12:36:25,.*mri.*,2968044,0,0,0
12:36:25,.*mri.*,2968045,182,0.6,0
12:36:27,python3,836,0,0,0
12:36:27,python3,981,0,0,0
12:36:27,python3,2847990,0.5,0,0
12:36:27,.*mri.*,2847990,0.5,0,0
12:36:27,.*mri.*,2968036,0,0,0
12:36:27,.*mri.*,2968044,0,0,0
12:36:27,.*mri.*,2968045,158,0.7,0
12:36:28,python3,836,0,0,0
12:36:28,python3,981,0,0,0
12:36:28,python3,2847990,0.5,0,0
12:36:28,.*mri.*,2847990,0.5,0,0
12:36:28,.*mri.*,2968036,0,0,0
12:36:28,.*mri.*,2968044,0,0,0
12:36:28,.*mri.*,2968045,113,0.8,0
12:36:29,python3,836,0,0,0
12:36:29,python3,981,0,0,0
12:36:29,python3,2847990,0.5,0,0
12:36:29,.*mri.*,2847990,0.5,0,0
12:36:29,.*mri.*,2968036,0,0,0
12:36:29,.*mri.*,2968044,0,0,0
12:36:29,.*mri.*,2968045,118,0.8,0
12:36:31,python3,836,0,0,0
12:36:31,python3,981,0,0,0
12:36:31,python3,2847990,0.5,0,0
12:36:31,.*mri.*,2847990,0.5,0,0
12:36:31,.*mri.*,2968036,0,0,0
12:36:31,.*mri.*,2968044,0,0,0
12:36:31,.*mri.*,2968045,104,0.7,0
12:36:32,python3,836,0,0,0
12:36:32,python3,981,0,0,0
12:36:32,python3,2847990,0.5,0,0
12:36:32,.*mri.*,2847990,0.5,0,0
12:36:32,.*mri.*,2968036,0,0,0
12:36:32,.*mri.*,2968044,0,0,0
12:36:32,.*mri.*,2968045,115,0.7,0
12:36:34,python3,836,0,0,0
12:36:34,python3,981,0,0,0
12:36:34,python3,2847990,0.5,0,0
12:36:34,.*mri.*,2847990,0.5,0,0
12:36:34,.*mri.*,2968036,0,0,0
12:36:34,.*mri.*,2968044,0,0,0
12:36:34,.*mri.*,2968045,102,0.7,0
12:36:36,python3,836,0,0,0
12:36:36,python3,981,0,0,0
12:36:36,python3,2847990,0.5,0,0
12:36:36,.*mri.*,2847990,0.5,0,0
12:36:36,.*mri.*,2968036,0,0,0
12:36:36,.*mri.*,2968044,0,0,0
12:36:36,.*mri.*,2968045,102,0.8,0
12:36:38,python3,836,0,0,0
12:36:38,python3,981,0,0,0
12:36:38,python3,2847990,0.5,0,0
12:36:38,.*mri.*,2847990,0.5,0,0
12:36:38,.*mri.*,2968036,0,0,0
12:36:38,.*mri.*,2968044,0,0,0
12:36:38,.*mri.*,2968045,101,0.7,0
12:36:40,python3,836,0,0,0
12:36:40,python3,981,0,0,0
12:36:40,python3,2847990,0.5,0,0
12:36:40,.*mri.*,2847990,0.5,0,0
12:36:40,.*mri.*,2968036,0,0,0
12:36:40,.*mri.*,2968044,0,0,0
12:36:40,.*mri.*,2968045,105,0.7,0
12:36:42,python3,836,0,0,0
12:36:42,python3,981,0,0,0
12:36:42,python3,2847990,0.5,0,0
12:36:42,.*mri.*,2847990,0.5,0,0
12:36:42,.*mri.*,2968036,0,0,0
12:36:42,.*mri.*,2968044,0,0,0
12:36:42,.*mri.*,2968045,101,0.7,0
12:36:43,python3,836,0,0,0
12:36:43,python3,981,0,0,0
12:36:43,python3,2847990,0.5,0,0
12:36:43,.*mri.*,2847990,0.5,0,0
12:36:43,.*mri.*,2968036,0,0,0
12:36:43,.*mri.*,2968044,0,0,0
12:36:43,.*mri.*,2968045,103,0.8,0
12:36:44,python3,836,0,0,0
12:36:44,python3,981,0,0,0
12:36:44,python3,2847990,0.5,0,0
12:36:44,.*mri.*,2847990,0.5,0,0
12:36:44,.*mri.*,2968036,0,0,0
12:36:44,.*mri.*,2968044,0,0,0
12:36:44,.*mri.*,2968045,104,0.8,0
12:36:46,python3,836,0,0,0
12:36:46,python3,981,0,0,0
12:36:46,python3,2847990,0.5,0,0
12:36:46,.*mri.*,2847990,0.5,0,0
12:36:46,.*mri.*,2968036,0,0,0
12:36:46,.*mri.*,2968044,0,0,0
12:36:46,.*mri.*,2968045,102,0.8,0
12:36:47,python3,836,0,0,0
12:36:47,python3,981,0,0,0
12:36:47,python3,2847990,0.5,0,0
12:36:47,.*mri.*,2847990,0.5,0,0
12:36:47,.*mri.*,2968036,0,0,0
12:36:47,.*mri.*,2968044,0,0,0
12:36:47,.*mri.*,2968045,102,0.8,0
12:36:49,python3,836,0,0,0
12:36:49,python3,981,0,0,0
12:36:49,python3,2847990,0.5,0,0
12:36:49,.*mri.*,2847990,0.5,0,0
12:36:49,.*mri.*,2968036,0,0,0
12:36:49,.*mri.*,2968044,0,0,0
12:36:49,.*mri.*,2968045,102,0.8,0
12:36:51,python3,836,0,0,0
12:36:51,python3,981,0,0,0
12:36:51,python3,2847990,0.5,0,0
12:36:51,.*mri.*,2847990,0.5,0,0
12:36:51,.*mri.*,2968036,0,0,0
12:36:51,.*mri.*,2968044,0,0,0
12:36:51,.*mri.*,2968045,104,1.1,0
12:36:53,python3,836,0,0,0
12:36:53,python3,981,0,0,0
12:36:53,python3,2847990,0.5,0,0
12:36:53,.*mri.*,2847990,0.5,0,0
12:36:53,.*mri.*,2968036,0,0,0
12:36:53,.*mri.*,2968044,0,0,0
12:36:53,.*mri.*,2968045,102,1.2,0
12:36:54,python3,836,0,0,0
12:36:54,python3,981,0,0,0
12:36:54,python3,2847990,0.5,0,0
12:36:54,.*mri.*,2847990,0.5,0,0
12:36:54,.*mri.*,2970092,0,0,0
12:36:54,.*mri.*,2970102,0,0,0
12:36:54,.*mri.*,2970103,0,0.2,0
12:36:56,python3,836,0,0,0
12:36:56,python3,981,0,0,0
12:36:56,python3,2847990,0.5,0,0
12:36:56,.*mri.*,2847990,0.5,0,0
12:36:56,.*mri.*,2970092,0,0,0
12:36:56,.*mri.*,2970102,0,0,0
12:36:56,.*mri.*,2970103,233,0.7,0
12:36:57,python3,836,0,0,0
12:36:57,python3,981,0,0,0
12:36:57,python3,2847990,0.5,0,0
12:36:57,.*mri.*,2847990,0.5,0,0
12:36:57,.*mri.*,2970092,0,0,0
12:36:57,.*mri.*,2970102,0,0,0
12:36:57,.*mri.*,2970103,106,0.7,0
12:36:59,python3,836,0,0,0
12:36:59,python3,981,0,0,0
12:36:59,python3,2847990,0.5,0,0
12:36:59,.*mri.*,2847990,0.5,0,0
12:36:59,.*mri.*,2970092,0,0,0
12:36:59,.*mri.*,2970102,0,0,0
12:36:59,.*mri.*,2970103,105,0.8,0
12:37:01,python3,836,0,0,0
12:37:01,python3,981,0,0,0
12:37:01,python3,2847990,0.5,0,0
12:37:01,.*mri.*,2847990,0.5,0,0
12:37:01,.*mri.*,2970092,0,0,0
12:37:01,.*mri.*,2970102,0,0,0
12:37:01,.*mri.*,2970103,111,0.8,0
12:37:03,python3,836,0,0,0
12:37:03,python3,981,0,0,0
12:37:03,python3,2847990,0.5,0,0
12:37:03,.*mri.*,2847990,0.5,0,0
12:37:03,.*mri.*,2970092,0,0,0
12:37:03,.*mri.*,2970102,0,0,0
12:37:03,.*mri.*,2970103,104,0.8,0
12:37:04,python3,836,0,0,0
12:37:04,python3,981,0,0,0
12:37:04,python3,2847990,0.5,0,0
12:37:04,.*mri.*,2847990,0.5,0,0
12:37:04,.*mri.*,2970092,0,0,0
12:37:04,.*mri.*,2970102,0,0,0
12:37:04,.*mri.*,2970103,107,0.8,0
12:37:06,python3,836,0,0,0
12:37:06,python3,981,0,0,0
12:37:06,python3,2847990,0.5,0,0
12:37:06,.*mri.*,2847990,0.5,0,0
12:37:06,.*mri.*,2970092,0,0,0
12:37:06,.*mri.*,2970102,0,0,0
12:37:06,.*mri.*,2970103,100,0.8,0
12:37:07,python3,836,0,0,0
12:37:07,python3,981,0,0,0
12:37:07,python3,2847990,0.5,0,0
12:37:07,.*mri.*,2847990,0.5,0,0
12:37:07,.*mri.*,2970092,0,0,0
12:37:07,.*mri.*,2970102,0,0,0
12:37:07,.*mri.*,2970103,104,0.8,0
12:37:08,python3,836,0,0,0
12:37:08,python3,981,0,0,0
12:37:08,python3,2847990,0.5,0,0
12:37:08,.*mri.*,2847990,0.5,0,0
12:37:08,.*mri.*,2970092,0,0,0
12:37:08,.*mri.*,2970102,0,0,0
12:37:08,.*mri.*,2970103,103,0.8,0
12:37:10,python3,836,0,0,0
12:37:10,python3,981,0,0,0
12:37:10,python3,2847990,0.5,0,0
12:37:10,.*mri.*,2847990,0.5,0,0
12:37:10,.*mri.*,2970092,0,0,0
12:37:10,.*mri.*,2970102,0,0,0
12:37:10,.*mri.*,2970103,103,0.8,0
12:37:13,python3,836,0,0,0
12:37:13,python3,981,0,0,0
12:37:13,python3,2847990,0.5,0,0
12:37:13,.*mri.*,2847990,0.5,0,0
12:37:13,.*mri.*,2970092,0,0,0
12:37:13,.*mri.*,2970102,0,0,0
12:37:13,.*mri.*,2970103,106,0.7,0
12:37:14,python3,836,0,0,0
12:37:14,python3,981,0,0,0
12:37:14,python3,2847990,0.5,0,0
12:37:14,.*mri.*,2847990,0.5,0,0
12:37:14,.*mri.*,2970092,0,0,0
12:37:14,.*mri.*,2970102,0,0,0
12:37:14,.*mri.*,2970103,102,0.7,0
12:37:15,python3,836,0,0,0
12:37:15,python3,981,0,0,0
12:37:15,python3,2847990,0.5,0,0
12:37:15,.*mri.*,2847990,0.5,0,0
12:37:15,.*mri.*,2970092,0,0,0
12:37:15,.*mri.*,2970102,0,0,0
12:37:15,.*mri.*,2970103,104,0.8,0
12:37:17,python3,836,0,0,0
12:37:17,python3,981,0,0,0
12:37:17,python3,2847990,0.5,0,0
12:37:17,.*mri.*,2847990,0.5,0,0
12:37:17,.*mri.*,2970092,0,0,0
12:37:17,.*mri.*,2970102,0,0,0
12:37:17,.*mri.*,2970103,103,0.8,0
12:37:19,python3,836,0,0,0
12:37:19,python3,981,0,0,0
12:37:19,python3,2847990,0.5,0,0
12:37:19,.*mri.*,2847990,0.5,0,0
12:37:19,.*mri.*,2970092,0,0,0
12:37:19,.*mri.*,2970102,0,0,0
12:37:19,.*mri.*,2970103,103,0.8,0
12:37:21,python3,836,0,0,0
12:37:21,python3,981,0,0,0
12:37:21,python3,2847990,0.5,0,0
12:37:21,.*mri.*,2847990,0.5,0,0
12:37:21,.*mri.*,2970092,0,0,0
12:37:21,.*mri.*,2970102,0,0,0
12:37:21,.*mri.*,2970103,101,0.8,0
12:37:22,python3,836,0,0,0
12:37:22,python3,981,0,0,0
12:37:22,python3,2847990,0.5,0,0
12:37:22,.*mri.*,2847990,0.5,0,0
12:37:22,.*mri.*,2970092,0,0,0
12:37:22,.*mri.*,2970102,0,0,0
12:37:22,.*mri.*,2970103,102,0.8,0
12:37:24,python3,836,0,0,0
12:37:24,python3,981,0,0,0
12:37:24,python3,2847990,0.5,0,0
12:37:24,.*mri.*,2847990,0.5,0,0
12:37:24,.*mri.*,2970092,0,0,0
12:37:24,.*mri.*,2970102,0,0,0
12:37:24,.*mri.*,2970103,100,0.8,0
12:37:25,python3,836,0,0,0
12:37:25,python3,981,0,0,0
12:37:25,python3,2847990,0.5,0,0
12:37:25,.*mri.*,2847990,0.5,0,0
