# Process Names: python3 MCR Main thread,,,,,
# CPU Cores: 12,,,,,
# Total System RAM (MB): 64026,,,,,
# GPU Model: NVIDIA GeForce RTX 2080 SUPER,,,,,
# Total GPU Memory (MiB): 8192,,,,,
Time,Process_Name,PID,CPU_Usage(%),Memory_Usage(%),GPU_Mem_Used_by_PID(MiB)
14:56:40,python3,1903016,0.5,0,0
14:56:40,MCR Main thread,1903016,0.5,0,0
14:56:42,python3,961,0,0,0
14:56:42,python3,1127,0,0,0
14:56:42,python3,4411,0,0,0
14:56:42,python3,1903016,0.5,0,0
14:56:42,MCR Main thread,1903016,0.5,0,0
14:56:43,python3,961,0,0,0
14:56:43,python3,1127,0,0,0
14:56:43,python3,4411,0,0,0
14:56:43,python3,1903016,0.5,0,0
14:56:43,MCR Main thread,1903016,0.5,0,0
14:56:45,python3,961,0,0,0
14:56:45,python3,1127,0,0,0
14:56:45,python3,4411,0,0,0
14:56:45,python3,1903016,0.5,0,0
14:56:45,MCR Main thread,1903016,0.5,0,0
14:56:46,python3,961,0,0,0
14:56:46,python3,1127,0,0,0
14:56:46,python3,4411,0,0,0
14:56:46,python3,1903016,0.5,0,0
14:56:46,MCR Main thread,1903016,0.5,0,0
14:56:48,python3,961,0,0,0
14:56:48,python3,1127,0,0,0
14:56:48,python3,4411,0,0,0
14:56:48,python3,1903016,0.5,0,0
14:56:48,MCR Main thread,1903016,0.5,0,0
14:56:49,python3,961,0,0,0
14:56:49,python3,1127,0,0,0
14:56:49,python3,4411,0,0,0
14:56:49,python3,1903016,0.5,0,0
14:56:49,MCR Main thread,1903016,0.5,0,0
14:56:51,python3,961,0,0,0
14:56:51,python3,1127,0,0,0
14:56:51,python3,4411,0,0,0
14:56:51,python3,1903016,0.5,0,0
14:56:51,MCR Main thread,1903016,0.5,0,0
14:56:52,python3,961,0,0,0
14:56:52,python3,1127,0,0,0
14:56:52,python3,4411,0,0,0
14:56:52,python3,1903016,0.5,0,0
14:56:52,MCR Main thread,1903016,0.5,0,0
14:56:53,python3,961,0,0,0
14:56:53,python3,1127,0,0,0
14:56:53,python3,4411,0,0,0
14:56:53,python3,1903016,0.5,0,0
14:56:53,python3,1905591,71.5,0.3,0
14:56:53,MCR Main thread,1903016,0.5,0,0
14:56:55,python3,961,0,0,0
14:56:55,python3,1127,0,0,0
14:56:55,python3,4411,0,0,0
14:56:55,python3,1903016,0.5,0,0
14:56:55,python3,1905591,94.6,1.3,322
14:56:55,MCR Main thread,1903016,0.5,0,0
14:56:56,python3,961,0,0,0
14:56:56,python3,1127,0,0,0
14:56:56,python3,4411,0,0,0
14:56:56,python3,1903016,0.5,0,0
14:56:56,python3,1905591,86.4,2.3,522
14:56:56,MCR Main thread,1903016,0.5,0,0
14:56:58,python3,961,0,0,0
14:56:58,python3,1127,0,0,0
14:56:58,python3,4411,0,0,0
14:56:58,python3,1903016,0.5,0,0
14:56:58,python3,1905591,91,2.6,862
14:56:58,python3,1905999,0,2.2,0
14:56:58,MCR Main thread,1903016,0.5,0,0
14:56:59,python3,961,0,0,0
14:56:59,python3,1127,0,0,0
14:56:59,python3,4411,0,0,0
14:56:59,python3,1903016,0.5,0,0
14:56:59,python3,1905591,86.5,3.6,994
14:56:59,python3,1905999,15,2.2,0
14:56:59,MCR Main thread,1903016,0.5,0,0
14:57:01,python3,961,0,0,0
14:57:01,python3,1127,0,0,0
14:57:01,python3,4411,0,0,0
14:57:01,python3,1903016,0.5,0,0
14:57:01,python3,1905591,93,4.4,1158
14:57:01,python3,1905999,10,2.2,0
14:57:01,python3,1906268,0,0,0
14:57:01,MCR Main thread,1903016,0.5,0,0
14:57:03,python3,961,0,0,0
14:57:03,python3,1127,0,0,0
14:57:03,python3,4411,0,0,0
14:57:03,python3,1903016,0.5,0,0
14:57:03,python3,1905591,89.2,4.6,6058
14:57:03,MCR Main thread,1903016,0.5,0,0
14:57:04,python3,961,0,0,0
14:57:04,python3,1127,0,0,0
14:57:04,python3,4411,0,0,0
14:57:04,python3,1903016,0.5,0,0
14:57:04,python3,1906536,87,0.7,164
14:57:04,MCR Main thread,1903016,0.5,0,0
14:57:06,python3,961,0,0,0
14:57:06,python3,1127,0,0,0
14:57:06,python3,4411,0,0,0
14:57:06,python3,1903016,0.5,0,0
14:57:06,python3,1906536,77,2.6,722
14:57:06,MCR Main thread,1903016,0.5,0,0
14:57:07,python3,961,0,0,0
14:57:07,python3,1127,0,0,0
14:57:07,python3,4411,0,0,0
14:57:07,python3,1903016,0.5,0,0
14:57:07,python3,1906536,90.2,4.5,1302
14:57:07,python3,1906768,24,2.2,0
14:57:07,MCR Main thread,1903016,0.5,0,0
14:57:09,python3,961,0,0,0
14:57:09,python3,1127,0,0,0
14:57:09,python3,4411,0,0,0
14:57:09,python3,1903016,0.5,0,0
14:57:09,MCR Main thread,1903016,0.5,0,0
14:57:10,python3,961,0,0,0
14:57:10,python3,1127,0,0,0
14:57:10,python3,4411,0,0,0
14:57:10,python3,1903016,0.5,0,0
14:57:10,python3,1906964,146,1.6,342
14:57:10,MCR Main thread,1903016,0.5,0,0
14:57:12,python3,961,0,0,0
14:57:12,python3,1127,0,0,0
14:57:12,python3,4411,0,0,0
14:57:12,python3,1903016,0.5,0,0
14:57:12,python3,1906964,93.3,2.6,722
14:57:12,MCR Main thread,1903016,0.5,0,0
14:57:13,python3,961,0,0,0
14:57:13,python3,1127,0,0,0
14:57:13,python3,4411,0,0,0
